@relation higgs

@attribute mll numeric
@attribute mjj numeric
@attribute met-phi_centrality numeric
@attribute mt numeric
@attribute DYjj numeric
@attribute sumMlj numeric
@attribute dphill numeric
@attribute contOLV numeric
@attribute ptTotal numeric
@attribute label {-1, 1}

@data
0.09802,0.50577,0.53467,0.18755,0.39685,0.36601,0.09622,0.2273,0.23354,-1
0.19185,0.76529,0.66369,0.10849,0.61058,0.31302,0.53723,0.35886,0.23386,-1
0.20602,0.23942,0.66704,0.14615,0.35276,0.27246,0.07133,0.24015,0.44532,-1
0.0877,0.74363,0.52198,0.19283,0.58834,0.41632,0.10903,0.26045,0.08943,-1
0.14648,0.21777,0.47127,0.2222,0.45794,0.22667,0.21904,0.72794,0.13385,-1
0.13495,0.32229,0.46573,0.13522,0.37996,0.32314,0.12618,0.38574,0.35658,-1
0.14074,0.84473,0.46996,0.25395,0.5968,0.51056,0.24409,0.57524,0.11363,-1
0.17513,0.39025,0.72244,0.11967,0.51328,0.34756,0.16929,0.52519,0.74449,-1
0.18495,0.3942,0.56282,0.14415,0.37671,0.26106,0.24334,0.14786,0.13962,-1
0.15941,0.2509,0.41938,0.19035,0.50889,0.20382,0.19264,0.36694,0.23377,-1
0.21518,0.13615,0.04985,0.28777,0.34552,0.1299,0.52522,0.30719,0.15406,-1
0.2397,0.58976,0.40998,0.29473,0.53511,0.71311,0.19345,0.75838,0.16742,-1
0.18849,0.23087,0.15561,0.25483,0.43002,0.17272,0.43238,0.32163,0.09046,-1
0.19862,0.11923,0.66861,0.18156,0.31779,0.12644,0.5295,0.16059,0.49384,-1
0.26533,0.32324,0.44936,0.29364,0.3955,0.22329,0.02621,0.42299,0.0129,-1
0.24221,0.42277,0.48987,0.33279,0.57624,0.37339,0.0103,0.37893,0.48148,-1
0.15873,0.78603,0.53579,0.26425,0.70332,0.29194,0.37327,0.1912,0.08179,-1
0.24921,0.6531,0.14086,0.28577,0.36891,0.31378,0.60857,0.72865,0.16672,-1
0.14914,0.13721,0.39641,0.31366,0.22856,0.24924,0.07984,0.17934,0.23698,-1
0.13074,0.62695,0.6763,0.0919,0.4471,0.49011,0.10922,0.19566,0.14011,-1
0.28544,0.27809,0.34404,0.29609,0.343,0.38334,0.18359,0.1503,0.26744,-1
0.1354,0.82915,0.55269,0.21985,0.66681,0.30893,0.12106,0.2917,0.27364,-1
0.12856,0.61839,0.58975,0.18181,0.70978,0.30838,0.15102,0.28721,0.62308,-1
0.07568,1.31126,0.31298,0.32383,0.88255,0.50849,0.10241,0.15896,0.10067,-1
0.1039,0.65328,0.51794,0.19659,0.58433,0.33034,0.20729,0.3943,0.25419,-1
0.31991,2.07794,0.71838,0.28534,0.83577,0.73021,0.40706,0.28093,0.14906,-1
0.22418,0.69797,0.32191,0.32048,0.65543,0.32087,0.28551,0.14824,0.17611,-1
0.30708,0.6848,0.37505,0.33356,0.68518,0.3142,0.51288,0.16635,0.18998,-1
0.20143,0.30826,0.44119,0.24559,0.54755,0.20496,0.32197,0.17507,0.47511,-1
0.06105,0.66655,0.88535,0.06761,0.61762,0.24519,0.18365,0.08183,0.04539,-1
0.14672,0.25247,0.5778,0.20644,0.32507,0.33561,0.09101,0.73226,0.12176,-1
0.16367,0.32476,0.49796,0.26238,0.44904,0.25016,0.20868,0.1411,0.16262,-1
0.197,0.27691,0.17904,0.22271,0.39083,0.24278,0.30546,0.24963,0.27884,-1
0.26775,0.31919,0.48748,0.27929,0.4304,0.31305,0.1243,0.6192,0.4013,-1
0.23972,0.63733,0.39984,0.35211,0.67177,0.29124,0.12592,0.23559,0.23692,-1
0.16415,0.22067,0.7495,0.11309,0.37686,0.23985,0.04191,0.23053,0.51428,-1
0.28586,0.95902,0.14686,0.2873,0.70171,0.33989,0.6238,0.22661,0.1456,-1
0.22254,0.26261,0.13638,0.3027,0.30142,0.2209,0.08778,0.3685,0.22478,-1
0.11617,0.34251,0.90473,0.07926,0.17204,0.60146,0.08925,0.60535,0.06541,-1
0.16518,0.29754,0.48988,0.25501,0.29322,0.21532,0.2651,0.19605,0.22107,-1
0.22785,0.04338,0.65184,0.16223,0.16638,0.13579,0.3256,0.26951,0.28746,-1
0.09927,0.22401,0.40839,0.3484,0.38607,0.24113,0.09977,0.06212,0.22332,-1
0.13736,0.50386,0.28264,0.30681,0.57338,0.31834,0.13051,0.08446,0.37779,-1
0.24883,0.39704,0.08696,0.30033,0.56402,0.28007,0.354,0.07694,0.06823,-1
0.31586,0.29021,0.51969,0.23132,0.42892,0.2364,0.71855,0.15155,0.19072,-1
0.2767,0.54798,0.23864,0.35032,0.63433,0.31856,0.39893,0.51305,0.34298,-1
0.24056,0.33227,0.5032,0.31898,0.52985,0.25485,0.01822,0.30642,0.41261,-1
0.21113,0.18748,0.24721,0.1478,0.3782,0.17215,0.22067,0.35476,0.33931,-1
0.12493,0.27172,0.36205,0.22029,0.50547,0.16421,0.28922,0.30688,0.17596,-1
0.11033,0.21263,0.04988,0.29303,0.33032,0.22815,0.09764,0.58102,0.45156,-1
0.12596,0.07851,0.47847,0.15964,0.14588,0.22167,0.12501,0.39131,0.32763,-1
0.338,0.36923,0.68484,0.19785,0.54109,0.23339,0.68241,0.35857,0.12345,-1
0.09604,0.17036,0.20457,0.26875,0.36406,0.13338,0.24121,0.55502,0.21243,-1
0.24958,1.35013,0.57013,0.15654,0.64382,0.76002,0.06927,0.34241,0.2201,-1
0.33731,0.26743,0.36264,0.35892,0.39724,0.30566,0.31849,0.32527,0.35569,-1
0.14546,0.58528,0.1579,0.16363,0.57843,0.33238,0.23443,0.36375,0.12737,-1
0.16439,0.15834,0.73737,0.12102,0.33368,0.17745,0.14567,0.25622,0.14711,-1
0.08192,0.25559,0.49879,0.18,0.50835,0.23218,0.06419,0.34381,0.15816,-1
0.27031,0.24922,0.27042,0.31585,0.34961,0.25345,0.30289,0.0764,0.07307,-1
0.14459,0.41559,0.53537,0.1836,0.38499,0.29181,0.0332,0.20743,0.28151,-1
0.15663,0.12791,0.51156,0.24682,0.33645,0.16878,0.18273,0.44559,0.09675,-1
0.08692,0.99071,0.52605,0.20915,0.69909,0.46213,0.08793,0.29213,0.05706,-1
0.147,0.36422,0.6384,0.15706,0.40729,0.20788,0.34636,0.23222,0.30718,-1
0.25693,0.24133,0.47888,0.31633,0.42513,0.20317,0.14599,0.38569,0.52577,-1
0.26236,0.82655,0.53568,0.22142,0.54067,0.58244,0.16413,0.13589,0.19121,-1
0.31205,0.76146,0.44186,0.29456,0.50782,0.81878,0.20509,0.67528,0.06885,-1
0.11607,0.54074,0.40332,0.14989,0.51795,0.42549,0.09369,0.66366,0.07004,-1
0.23275,0.48925,0.47947,0.28018,0.52818,0.40575,0.13206,0.10425,0.32771,-1
0.23219,0.14647,0.66302,0.13952,0.33148,0.1887,0.16344,0.40137,0.4977,-1
0.32827,0.55683,0.67412,0.22555,0.52552,0.44982,0.21401,0.17699,0.10422,-1
0.15739,0.56757,0.50547,0.22925,0.69579,0.30434,0.06285,0.37131,0.2337,-1
0.09716,0.23453,0.48811,0.32383,0.4066,0.18395,0.03573,0.1617,0.40345,-1
0.14537,0.42527,0.56738,0.20214,0.37256,0.45361,0.14062,0.9164,0.19883,-1
0.12814,0.30031,0.62439,0.17353,0.35462,0.22515,0.13106,0.2216,0.21151,-1
0.18284,0.34561,0.86558,0.15738,0.38871,0.17727,0.54137,0.23744,0.09336,-1
0.0707,1.02396,0.52994,0.32601,0.56743,0.32639,0.19693,0.34062,0.05038,-1
0.08735,0.84407,0.53027,0.21425,0.60405,0.3992,0.07166,0.14544,0.58197,-1
0.37739,0.37257,0.31716,0.41878,0.43745,0.42968,0.10137,0.24574,0.08947,-1
0.29028,0.37054,0.94461,0.17513,0.5902,0.28022,0.41839,0.16276,0.3253,-1
0.1934,0.21031,0.50634,0.30352,0.40647,0.16984,0.31441,0.3903,0.24443,-1
0.21061,0.31773,0.36246,0.25723,0.43071,0.28617,0.20903,0.25149,0.56313,-1
0.17175,0.21821,0.5141,0.21857,0.41985,0.21924,0.067,0.38294,0.27548,-1
0.17161,0.83482,0.94995,0.0959,0.61168,0.60082,0.17828,0.69739,0.13363,-1
0.07799,0.10756,0.73786,0.07631,0.2543,0.14128,0.15143,0.68067,0.16561,-1
0.17797,0.43893,0.80532,0.12171,0.50317,0.33414,0.06908,0.17084,0.40441,-1
0.13345,0.93383,0.26891,0.30336,0.60965,0.39868,0.24042,0.14323,0.05534,-1
0.29074,0.20858,0.60211,0.26395,0.3436,0.28556,0.20185,0.21042,0.2708,-1
0.30956,0.70334,0.07281,0.30631,0.69015,0.33488,0.61109,0.08015,0.31639,-1
0.25002,0.14553,0.242,0.24855,0.29226,0.15422,0.09711,0.53337,0.17036,-1
0.15898,0.10995,0.66374,0.13486,0.14933,0.21848,0.13453,0.50551,0.27427,-1
0.09487,0.33821,0.5131,0.18532,0.48632,0.28783,0.06864,0.1291,0.01977,-1
0.16014,0.3066,0.55289,0.19114,0.36824,0.42854,0.05253,0.67165,0.19785,-1
0.11348,0.29453,0.63767,0.10501,0.42599,0.17242,0.28803,0.29086,0.33668,-1
0.2348,0.78043,0.57542,0.28008,0.55505,0.44871,0.25096,0.05268,0.11806,-1
0.15011,1.56366,0.65714,0.17616,0.66599,0.62268,0.15631,0.23278,0.1693,-1
0.3668,0.47417,0.05055,0.23152,0.49369,0.29225,0.97274,0.07187,0.35357,-1
0.13719,0.12717,0.83358,0.10287,0.18979,0.17313,0.22547,0.69068,0.38193,-1
0.09319,0.27988,0.43874,0.15729,0.4458,0.22118,0.09014,0.11107,0.23912,-1
0.21129,0.16856,0.3295,0.32094,0.36905,0.21402,0.18617,0.58142,0.26496,-1
0.17378,0.26489,0.53293,0.2414,0.43588,0.20292,0.24123,0.16497,0.29303,-1
0.2156,0.74214,0.43701,0.41423,0.5208,0.66386,0.07143,0.28008,0.08291,-1
0.10053,0.1556,0.47927,0.19394,0.29107,0.17903,0.08458,0.18197,0.19744,-1
0.24495,0.42545,0.08915,0.22318,0.63682,0.31756,0.11505,0.24282,0.31656,-1
0.07875,0.84871,0.62223,0.0457,0.57166,0.41368,0.05301,0.09763,0.17171,-1
0.23386,0.29847,0.0692,0.2994,0.52807,0.21876,0.48495,0.29138,0.17075,-1
0.30461,0.51049,0.67859,0.21071,0.42838,0.35768,0.42103,0.42892,0.02391,-1
0.20843,0.48787,0.84564,0.13224,0.45323,0.35666,0.16698,0.15246,0.04821,-1
0.13923,0.39726,0.65695,0.16806,0.54711,0.27638,0.22254,0.36579,0.08731,-1
0.10499,0.77772,0.46793,0.31501,0.69369,0.34863,0.05078,0.08454,0.19322,-1
0.10183,0.58189,0.49763,0.44462,0.48134,0.43591,0.00158,0.18865,0.5602,-1
0.19777,0.11189,0.46828,0.24115,0.27337,0.2074,0.1651,0.18237,0.16558,-1
0.21411,0.4497,0.51741,0.278,0.55507,0.33388,0.07343,0.22627,0.1513,-1
0.3417,0.68596,0.49058,0.21715,0.5099,0.56544,0.01746,0.46362,0.15492,-1
0.24004,0.35534,0.73639,0.25354,0.45028,0.20965,0.6626,0.25814,0.63612,-1
0.12986,0.35195,0.48711,0.30589,0.59531,0.23589,0.00836,0.36656,0.10762,-1
0.25521,0.33137,0.46088,0.29106,0.41309,0.245,0.32627,0.52089,0.23222,-1
0.14825,0.61228,0.15211,0.26874,0.72202,0.43331,0.14307,0.52372,0.06438,-1
0.17683,1.41817,0.47576,0.33944,0.64294,0.55274,0.26923,0.27845,0.20884,-1
0.17416,0.21532,0.34715,0.24498,0.33968,0.16545,0.40909,0.11002,0.37844,-1
0.21304,0.23249,0.9035,0.15047,0.34362,0.18553,0.41475,0.22439,0.3785,-1
0.07838,0.37194,0.70873,0.10015,0.47328,0.28098,0.1465,0.69798,0.26729,-1
0.13342,0.26669,0.32901,0.34141,0.43413,0.27889,0.20948,0.8029,0.13347,-1
0.2209,0.35054,0.53143,0.28447,0.44985,0.329,0.24361,0.2425,0.09214,-1
0.20472,0.6651,0.59242,0.26141,0.58243,0.33252,0.2215,0.18324,0.11855,-1
0.15117,0.31141,0.80552,0.15803,0.4215,0.22584,0.33125,0.42027,0.76693,-1
0.07874,0.25287,0.48473,0.24881,0.35439,0.21557,0.05816,0.27593,0.01973,-1
0.17041,0.29066,0.80094,0.1212,0.40077,0.17756,0.41681,0.27174,0.2619,-1
0.11381,0.12763,0.35499,0.30384,0.18518,0.13909,0.20038,0.22275,0.05254,-1
0.13561,0.5365,0.74045,0.20414,0.43051,0.2703,0.24714,0.18134,0.34936,-1
0.19096,0.49398,0.52036,0.26514,0.44982,0.29381,0.35497,0.09759,0.2504,-1
0.28541,0.44043,0.05024,0.19645,0.56711,0.24203,0.69702,0.16125,0.10791,-1
0.0936,0.39212,0.53484,0.17734,0.49463,0.21871,0.26321,0.2962,0.2258,-1
0.11483,0.23249,0.04986,0.13171,0.39941,0.18839,0.22144,0.05438,0.19035,-1
0.31329,0.48331,0.28546,0.3252,0.56785,0.25949,0.66959,0.10841,0.32433,-1
0.20859,0.32419,0.61517,0.24351,0.39853,0.27665,0.33458,0.38069,0.05208,-1
0.05374,0.38036,0.5057,0.2587,0.448,0.20316,0.07852,0.3961,0.07603,-1
0.14186,0.16443,0.79911,0.09191,0.22469,0.22175,0.19114,0.53164,0.1102,-1
0.2329,0.2637,0.83104,0.12428,0.27426,0.3359,0.15496,0.49155,0.04669,-1
0.19772,0.414,0.51307,0.29549,0.50055,0.33459,0.19777,0.3006,0.5112,-1
0.2281,0.16615,0.4404,0.15585,0.45244,0.1622,0.21345,0.31197,0.44313,-1
0.28509,0.37726,0.13618,0.29506,0.55427,0.23404,0.56947,0.34914,0.31087,-1
0.1436,0.70389,0.59036,0.26549,0.57192,0.28247,0.34776,0.00794,0.19748,-1
0.28808,0.30803,0.24274,0.28458,0.54486,0.2029,0.5773,0.17189,0.1561,-1
0.26048,0.41903,0.06765,0.25942,0.45126,0.23118,0.54401,0.10159,0.2705,-1
0.36362,0.20538,0.06545,0.28201,0.34335,0.17518,0.88706,0.32093,0.31518,-1
0.18919,0.71999,0.60268,0.12275,0.57081,0.47983,0.04853,0.14922,0.12141,-1
0.22055,0.26817,0.39383,0.18853,0.45285,0.1974,0.44617,0.07052,0.15936,-1
0.10212,0.97837,0.3457,0.13034,0.79498,0.35514,0.1861,0.28573,0.35772,-1
0.20819,0.13602,0.09707,0.28048,0.35382,0.15758,0.37839,0.65232,0.5958,-1
0.24302,0.80489,0.0559,0.24248,0.63569,0.29382,0.86672,0.16949,0.34395,-1
0.2542,0.45139,0.4751,0.35134,0.59637,0.39118,0.09242,0.48131,0.42367,-1
0.20575,0.13765,0.36729,0.27723,0.39256,0.1728,0.30703,0.2736,0.1059,-1
0.13937,0.96386,0.47956,0.31994,0.67754,0.32326,0.36597,0.18385,0.21318,-1
0.2568,0.60136,0.58481,0.26038,0.58944,0.39791,0.29024,0.11453,0.12822,-1
0.2357,0.24348,0.51628,0.26083,0.34056,0.28183,0.12415,0.22731,0.19794,-1
0.16808,0.73434,0.32815,0.15901,0.68188,0.41971,0.17019,0.2426,0.12997,-1
0.11892,1.62819,0.53712,0.09826,0.786,0.55312,0.11829,0.19496,0.26516,-1
0.13924,0.16843,0.45262,0.12885,0.28047,0.35997,0.09356,0.69976,0.27351,-1
0.29168,0.68213,0.22778,0.27735,0.68682,0.47279,0.56518,0.65087,0.09614,-1
0.19334,0.16716,0.6849,0.15378,0.31436,0.23846,0.23088,0.44413,0.10947,-1
0.27731,0.26056,0.05157,0.27031,0.32861,0.18552,0.76346,0.23553,0.02573,-1
0.1134,0.61897,0.53902,0.27304,0.53252,0.4245,0.13181,0.39541,0.21501,-1
0.231,0.74484,0.43872,0.29817,0.6796,0.38158,0.53193,0.45752,0.60375,-1
0.17061,0.39328,0.41519,0.25448,0.55663,0.31458,0.22086,0.42337,0.08776,-1
0.17378,0.62481,0.35546,0.19538,0.68293,0.46644,0.29042,0.74352,0.31311,-1
0.27667,0.22867,0.32333,0.26492,0.50749,0.22593,0.46436,0.32718,0.20255,-1
0.19198,0.34362,0.65257,0.15737,0.51424,0.24095,0.33509,0.14457,0.21751,-1
0.25041,0.50725,0.74424,0.21335,0.45226,0.3944,0.16076,0.17435,0.2344,-1
0.13207,0.66921,0.52028,0.1668,0.61611,0.43522,0.04071,0.14117,0.15374,-1
0.21673,0.24941,0.73603,0.13018,0.27394,0.33928,0.13627,0.11167,0.26638,-1
0.16956,0.37258,0.52027,0.23341,0.45054,0.27246,0.1132,0.19482,0.21418,-1
0.15932,1.33904,0.52999,0.27421,0.67179,0.49951,0.128,0.15459,0.07817,-1
0.14592,0.16237,0.54561,0.19919,0.12596,0.27354,0.13541,0.30817,0.15296,-1
0.19527,0.52144,0.72107,0.19588,0.54156,0.26059,0.45129,0.13301,0.19354,-1
0.21274,0.08781,0.12239,0.268,0.29222,0.12578,0.52622,0.82873,0.12682,-1
0.21276,1.05777,0.51189,0.25338,0.6525,0.38928,0.35085,0.12116,0.10558,-1
0.08698,0.57316,0.51387,0.0779,0.56393,0.30807,0.02012,0.51233,0.27746,-1
0.13597,0.48469,0.93254,0.08952,0.53473,0.34781,0.19127,0.02328,0.11398,-1
0.14592,0.23611,0.57322,0.22814,0.32039,0.27717,0.16147,0.3846,0.24614,-1
0.40754,0.70845,0.51274,0.31257,0.54987,0.53222,0.02326,0.26261,0.16692,-1
0.15024,0.2432,0.42517,0.16542,0.48291,0.17506,0.19603,0.18551,0.24988,-1
0.10163,0.64036,0.63185,0.15876,0.38977,0.42861,0.15953,0.71744,0.25006,-1
0.29611,0.35573,0.30148,0.28243,0.43979,0.4771,0.35241,0.88725,0.10429,-1
0.27295,0.21899,0.17129,0.27334,0.45543,0.17121,0.55809,0.38565,0.11869,-1
0.29104,0.51658,0.16169,0.30855,0.58769,0.36504,0.40771,0.2905,0.27779,-1
0.24677,0.12573,0.05179,0.22941,0.33953,0.10481,0.89046,0.22603,0.21692,-1
0.27749,0.31195,0.50275,0.21889,0.36059,0.24597,0.1599,0.38371,0.02584,-1
0.11502,0.22537,0.52018,0.17235,0.34466,0.26554,0.02463,0.64589,0.37183,-1
0.31969,0.16862,0.49375,0.33439,0.26244,0.27196,0.28009,0.31216,0.59839,-1
0.28275,0.75735,0.05046,0.36534,0.73925,0.44981,0.57306,0.46258,0.26373,-1
0.18986,0.43354,0.82443,0.13179,0.45164,0.30892,0.33957,0.54,0.61756,-1
0.17997,0.96239,0.75759,0.12196,0.62997,0.41026,0.4182,0.50712,0.23882,-1
0.21191,0.32864,0.06549,0.31038,0.58282,0.28551,0.30988,0.39454,0.36868,-1
0.25631,0.1402,0.8206,0.21146,0.37682,0.12974,0.77336,0.09985,0.06571,-1
0.10834,0.9694,0.39828,0.24942,0.74509,0.40288,0.19993,0.18303,0.2706,-1
0.12757,0.78641,0.57565,0.18387,0.57722,0.31559,0.27137,0.11969,0.25215,-1
0.13164,0.26825,0.62642,0.17159,0.43431,0.32507,0.16526,0.79988,0.25998,-1
0.21361,0.35416,0.42476,0.29599,0.37748,0.2448,0.41109,0.6312,0.22021,-1
0.10344,0.34544,0.51595,0.27672,0.47104,0.25006,0.15652,0.37975,0.07892,-1
0.15762,0.46362,0.41086,0.25489,0.60707,0.31412,0.41205,0.61155,0.32655,-1
0.3048,0.3524,0.58169,0.28427,0.38877,0.32512,0.34858,0.62189,0.16724,-1
0.13689,0.25852,0.40635,0.32164,0.46598,0.23145,0.09155,0.50199,0.18258,-1
0.12826,0.52662,0.46744,0.2987,0.44877,0.52707,0.10166,0.73215,0.23353,-1
0.06654,0.50667,0.1656,0.25591,0.6111,0.22321,0.17824,0.21759,0.34579,-1
0.33995,0.38509,0.3699,0.28197,0.56419,0.28768,0.47481,0.18174,0.14906,-1
0.20412,0.15587,0.4986,0.34463,0.27703,0.20347,0.02501,0.36134,0.20917,-1
0.23479,0.42663,0.50168,0.26125,0.4259,0.38449,0.00283,0.18695,0.07234,-1
0.08254,0.19288,0.49657,0.26254,0.40064,0.22111,0.03347,0.14678,0.06606,-1
0.21348,0.39697,0.67807,0.26333,0.45178,0.18039,0.88474,0.21964,0.13737,-1
0.25455,0.24937,0.63659,0.26533,0.35688,0.16587,0.5992,0.37584,0.38569,-1
0.3287,0.71753,0.0515,0.29462,0.61156,0.36968,0.93096,0.45946,0.11272,-1
0.2682,0.40356,0.47052,0.39985,0.54217,0.31274,0.04764,0.22483,0.25062,-1
0.24211,0.23341,0.51533,0.29085,0.33176,0.27976,0.1088,0.342,0.0648,-1
0.27277,0.59421,0.05004,0.31728,0.59898,0.25133,0.94361,0.09926,0.21467,-1
0.19179,1.39927,0.94833,0.12198,0.76765,0.55168,0.30167,0.11738,0.14877,-1
0.1688,0.61314,0.49992,0.22821,0.33959,0.45449,0.00957,0.37011,0.26873,-1
0.27067,1.09993,0.49817,0.32092,0.63703,0.36486,0.52132,0.23853,0.35273,-1
0.21295,0.48439,0.42896,0.33845,0.53415,0.41149,0.09739,0.48486,0.46702,-1
0.25889,0.25722,0.63052,0.15361,0.44264,0.23339,0.09269,0.27965,0.42234,-1
0.168,0.71547,0.57468,0.17174,0.55968,0.43594,0.17131,0.2844,0.2147,-1
0.27209,0.48217,0.44404,0.24205,0.48455,0.33762,0.5682,0.5155,0.24273,-1
0.22142,0.70987,0.21959,0.28019,0.65738,0.44991,0.48561,0.65783,0.16021,-1
0.22794,0.47383,0.46785,0.19304,0.45002,0.24863,0.49452,0.26392,0.09892,-1
0.25122,1.58485,0.51116,0.1773,0.87007,0.63765,0.00974,0.3243,0.35126,-1
0.27281,0.4547,0.49222,0.25799,0.35992,0.33318,0.21833,0.51962,0.25107,-1
0.07981,0.11166,0.41366,0.22247,0.31213,0.10126,0.20004,0.16687,0.30673,-1
0.13136,0.46925,0.35826,0.1903,0.52477,0.32187,0.18981,0.13502,0.35468,-1
0.33265,1.13345,0.68435,0.25978,0.67701,0.53628,0.36663,0.0588,0.10051,-1
0.38969,0.15353,0.40909,0.28569,0.40818,0.21809,0.40255,0.14344,0.20053,-1
0.21465,0.28189,0.67297,0.16782,0.47777,0.33422,0.23374,0.7082,0.38593,-1
0.22069,0.79259,0.57048,0.34025,0.617,0.38345,0.34641,0.26131,0.26128,-1
0.17389,1.72641,0.51593,0.31424,0.79553,0.49225,0.19897,0.11882,0.07523,-1
0.12301,0.15127,0.51949,0.30397,0.26104,0.18733,0.18889,0.61238,0.18887,-1
0.29929,0.15027,0.35097,0.24069,0.25056,0.14967,0.65509,0.60414,0.72527,-1
0.19978,0.3212,0.62428,0.18414,0.51278,0.234,0.12229,0.38967,0.4329,-1
0.23808,0.19133,0.46137,0.23738,0.40166,0.20244,0.4475,0.18581,0.25013,-1
0.14412,1.07926,0.23782,0.22541,0.68191,0.39816,0.16979,0.10747,0.14172,-1
0.18917,0.37927,0.24782,0.24888,0.45558,0.24907,0.60417,0.84386,0.24522,-1
0.22429,0.74808,0.36716,0.25966,0.64981,0.46131,0.16628,0.53834,0.12174,-1
0.14679,0.11262,0.04988,0.28431,0.3083,0.12714,0.29427,0.3819,0.18073,-1
0.14258,0.25056,0.47574,0.29011,0.43527,0.15016,0.05799,0.30616,0.35203,-1
0.12339,0.66193,0.2679,0.29067,0.52673,0.28518,0.27847,0.06769,0.24386,-1
0.20775,0.22727,0.05,0.2914,0.42964,0.13546,0.7221,0.26179,0.02415,-1
0.12643,1.2399,0.57623,0.17958,0.71824,0.52981,0.11166,0.28461,0.1698,-1
0.17086,0.24705,0.39899,0.33015,0.4106,0.25473,0.22477,0.80167,0.22146,-1
0.16688,0.60794,0.3134,0.25739,0.66822,0.25046,0.15973,0.21875,0.01886,-1
0.19261,0.68317,0.5136,0.2406,0.64176,0.34493,0.42488,0.58405,0.20058,-1
0.07721,0.71175,0.49325,0.2634,0.63302,0.28345,0.12749,0.07981,0.08974,-1
0.33513,0.41436,0.70287,0.26194,0.39971,0.36222,0.32206,0.29134,0.70018,-1
0.13864,0.26522,0.17179,0.23398,0.47191,0.24981,0.15647,0.158,0.25434,-1
0.14429,0.25485,0.4943,0.25536,0.44358,0.19778,0.04656,0.28676,0.1414,-1
0.11648,0.30323,0.48393,0.29406,0.44808,0.26774,0.19432,0.56943,0.07223,-1
0.12621,0.45149,0.36848,0.30981,0.5402,0.31221,0.33198,0.97325,0.08228,-1
0.06202,1.0973,0.58884,0.12177,0.62507,0.44459,0.0996,0.53309,0.15259,-1
0.1615,0.18654,0.60504,0.255,0.32227,0.14926,0.27074,0.37101,0.4607,-1
0.11396,0.1325,0.48001,0.30135,0.27435,0.20429,0.12362,0.12373,0.07211,-1
0.2096,0.23583,0.54573,0.17263,0.48017,0.19868,0.28914,0.35956,0.14784,-1
0.23985,0.37644,0.1115,0.25612,0.50025,0.20963,0.69165,0.25786,0.33768,-1
0.09091,1.71238,0.63365,0.20754,0.71926,0.44933,0.17486,0.07322,0.3944,-1
0.11493,0.5314,0.52289,0.18489,0.46768,0.35805,0.04238,0.15917,0.08944,-1
0.28238,0.39123,0.69394,0.26963,0.38345,0.3652,0.26711,0.14116,0.06712,-1
0.09945,0.57238,0.57966,0.09207,0.53949,0.43669,0.10616,0.27708,0.13343,-1
0.16893,0.77081,0.527,0.16739,0.57346,0.50586,0.04562,0.33305,0.18531,-1
0.12277,0.93342,0.52605,0.22971,0.7685,0.35573,0.18032,0.14003,0.13032,-1
0.14452,0.31347,0.32529,0.30224,0.41479,0.27569,0.26108,0.7123,0.12447,-1
0.19348,0.73863,0.45592,0.27983,0.46715,0.38019,0.20324,0.22004,0.39486,-1
0.21483,0.72205,0.4172,0.42595,0.61731,0.49026,0.19985,0.01148,0.34014,-1
0.07276,1.24374,0.85253,0.06304,0.77336,0.48528,0.14109,0.44924,0.45757,-1
0.16457,0.48266,0.45593,0.21022,0.54308,0.35008,0.15864,0.21601,0.30141,-1
0.16304,0.17516,0.4671,0.26171,0.49402,0.21309,0.05693,0.51857,0.09268,-1
0.19679,0.18893,0.59986,0.18837,0.31423,0.25772,0.22679,0.12797,0.12547,-1
0.16957,0.15713,0.61733,0.0994,0.31123,0.22831,0.08679,0.68472,0.21266,-1
0.22205,0.28181,0.05238,0.37867,0.42812,0.22319,0.37855,0.50113,0.41512,-1
0.22533,0.56757,0.41246,0.27203,0.42346,0.40708,0.15638,0.14318,0.21616,-1
0.22165,0.257,0.09921,0.18185,0.40104,0.19816,0.45809,0.58506,0.34423,-1
0.16067,1.00555,0.50592,0.21108,0.73247,0.40461,0.19928,0.17207,0.31621,-1
0.13982,1.16433,0.48586,0.30131,0.63703,0.52841,0.16545,0.44693,0.18382,-1
0.1376,0.19778,0.57864,0.12314,0.3519,0.21828,0.05798,0.21356,0.31601,-1
0.23083,0.44821,0.22349,0.39345,0.46354,0.44953,0.22588,0.61021,0.21111,-1
0.22864,0.75519,0.56019,0.31305,0.49288,0.51347,0.09325,0.21855,0.21368,-1
0.15378,0.21602,0.43543,0.19802,0.30531,0.19013,0.20135,0.53056,0.49327,-1
0.15269,0.31789,0.55373,0.16164,0.53497,0.21678,0.2866,0.12029,0.05493,-1
0.11689,0.38454,0.111,0.30216,0.55592,0.29765,0.20721,0.69486,0.18464,-1
0.19939,0.59744,0.32471,0.28861,0.56026,0.24724,0.5571,0.35833,0.11569,-1
0.09355,0.63349,0.70474,0.10705,0.50952,0.33211,0.12509,0.07759,0.31136,-1
0.15002,0.45712,0.19622,0.2846,0.48135,0.23172,0.17776,0.19983,0.39115,-1
0.19525,0.10293,0.47014,0.1627,0.26305,0.14919,0.26532,0.25746,0.27394,-1
0.17779,0.10385,0.61371,0.18285,0.26058,0.17076,0.31367,0.28656,0.0821,-1
0.1998,1.09159,0.05693,0.23703,0.6106,0.4005,0.33196,0.41518,0.12207,-1
